plant_id,plant_name,utility_name,state,county,generator_id,status,technology
56215,Allendorf,E&E Enterprises LLC,IA,Osceola,WT,OS,Onshore Wind Turbine
56226,Bowling Green Wind,"American Mun Power-Ohio, Inc",OH,Wood,1,OP,Onshore Wind Turbine
56226,Bowling Green Wind,"American Mun Power-Ohio, Inc",OH,Wood,2,OP,Onshore Wind Turbine
56226,Bowling Green Wind,"American Mun Power-Ohio, Inc",OH,Wood,3,OP,Onshore Wind Turbine
56226,Bowling Green Wind,"American Mun Power-Ohio, Inc",OH,Wood,4,OP,Onshore Wind Turbine
56240,Buffalo Gap Wind Farm,AES Distributed Energy,TX,Taylor,1,OP,Onshore Wind Turbine
56251,Intrepid,MidAmerican Energy Co,IA,Buena Vista,INWF,OP,Onshore Wind Turbine
56251,Intrepid,MidAmerican Energy Co,IA,Buena Vista,INWF2,OP,Onshore Wind Turbine
56252,Century,MidAmerican Energy Co,IA,Hamilton,CWF,OP,Onshore Wind Turbine
56252,Century,MidAmerican Energy Co,IA,Hamilton,CWF2,OP,Onshore Wind Turbine
56252,Century,MidAmerican Energy Co,IA,Hamilton,CWF3,OP,Onshore Wind Turbine
56255,Hopkins Ridge Wind,Puget Sound Energy Inc,WA,Columbia,1,OP,Onshore Wind Turbine
56255,Hopkins Ridge Wind,Puget Sound Energy Inc,WA,Columbia,2,OP,Onshore Wind Turbine
56270,Callahan Divide Wind Energy Center,"FPL Energy Callahan Wind, LLC",TX,Taylor,1,OP,Onshore Wind Turbine
56271,Diablo Winds LLC,"Sequitur Renewables, LLC",CA,Alameda,VEST,OP,Onshore Wind Turbine
56273,Weatherford Wind Energy Center,"FPL Energy Weatherford, LLC",OK,Custer,1,OP,Onshore Wind Turbine
56273,Weatherford Wind Energy Center,"FPL Energy Weatherford, LLC",OK,Custer,2,OP,Onshore Wind Turbine
56275,Helzel & Schwarzhoff 86,Wind Stream Operations LLC,CA,Kern,WGNS,OP,Onshore Wind Turbine
56276,ZCO,Wind Stream Operations LLC,CA,Kern,WGNS,OP,Onshore Wind Turbine
